Entity,Label
do,OBJECT
sr,OBJECT
Nelson,PERSON
",",OBJECT
o,OBJECT
mesmo,OBJECT
saiu,OBJECT
a,OBJECT
pouco,OBJECT
tempo,OBJECT
da,OBJECT
cadeia,LOCATION
",",OBJECT
e,OBJECT
agora,OBJECT
está,OBJECT
andando,OBJECT
com,OBJECT
uma,OBJECT
motocicleta,OBJECT
azul,OBJECT
em,OBJECT
alta,OBJECT
velocidade,OBJECT
pela,OBJECT
rua,LOCATION
",",OBJECT
não,OBJECT
respeita,OBJECT
ninguém,PERSON
",",OBJECT
principalmente,OBJECT
em,OBJECT
horário,OBJECT
escolar,OBJECT
",",OBJECT
joga,OBJECT
a,OBJECT
moto,OBJECT
em,OBJECT
cima,OBJECT
de,OBJECT
todo,OBJECT
",",OBJECT
e,OBJECT
está,OBJECT
traficando,OBJECT
em,OBJECT
frente,OBJECT
ao,OBJECT
colégio,ORGANIZATION
municipal,OBJECT
professor,OBJECT
Leopoldo,PERSON
machado,OBJECT
",",OBJECT
está,OBJECT
tendo,OBJECT
a,OBJECT
ajuda,OBJECT
de,OBJECT
um,OBJECT
menino,PERSON
de,OBJECT
14,OBJECT
anos,OBJECT
de,OBJECT
nome,OBJECT
Juan,PERSON
que,OBJECT
estuda,OBJECT
no,OBJECT
mesmo,OBJECT
colégio,ORGANIZATION
no,OBJECT
período,OBJECT
da,OBJECT
tarde,OBJECT
morador,PERSON
da,OBJECT
José,OBJECT
Marques,OBJECT
n,OBJECT
156,OBJECT
",",OBJECT
sua,OBJECT
mãe,PERSON
se,OBJECT
chama,OBJECT
Cristiane,PERSON
é,OBJECT
atende,OBJECT
como,OBJECT
Tita,PERSON
",",OBJECT
ela,OBJECT
também,OBJECT
é,OBJECT
usuária,PERSON
.,OBJECT
Visão,OBJECT
própria,OBJECT
escura,OBJECT
quando,OBJECT
induzido,OBJECT
à,OBJECT
delitos,OBJECT
",",OBJECT
ilícitos,PERSON
ou,OBJECT
indignidades,OBJECT
.,OBJECT
Fora,OBJECT
de,OBJECT
30min,OBJECT
.,OBJECT
induzido,OBJECT
à,OBJECT
delitos,OBJECT
.,OBJECT
Capivara,OBJECT
mendigo,OBJECT
.,OBJECT
Interditado,OBJECT
CAPS,OBJECT
Prefeitura,OBJECT
.,OBJECT
Quando,OBJECT
sem,OBJECT
baixa,OBJECT
resistência,OBJECT
ocupo-me,OBJECT
com,OBJECT
mente,OBJECT
no,OBJECT
YouTube,ORGANIZATION
e,OBJECT
Facebook,ORGANIZATION
desta,OBJECT
conta,OBJECT
de,OBJECT
email,OBJECT
:,OBJECT
luciocllima,OBJECT
.,OBJECT
riorj,OBJECT
@,OBJECT
gmail,OBJECT
.,OBJECT
com,OBJECT
Indivíduo,PERSON
com,OBJECT
anestesia,OBJECT
emocional,OBJECT
como,OBJECT
antigo,OBJECT
e,OBJECT
primeiro,OBJECT
Lúcio,OBJECT
Cláudio,OBJECT
Lima,OBJECT
no,OBJECT
antigo,OBJECT
Morro,OBJECT
Casa,OBJECT
Branca,OBJECT
acesso,OBJECT
R,OBJECT
.,OBJECT
São,OBJECT
Miguel,OBJECT
118,OBJECT
/,OBJECT
130,OBJECT
Marechal,OBJECT
Trompovisky,OBJECT
próximo,OBJECT
Av,OBJECT
.,OBJECT
Maracanã,OBJECT
Tijuca,OBJECT
.,OBJECT
Ipase,OBJECT
Morro,OBJECT
do,OBJECT
trem,OBJECT
em,OBJECT
vila,OBJECT
kosmos,OBJECT
estao,OBJECT
montando,OBJECT
uma,OBJECT
boca,OBJECT
de,OBJECT
fumo,OBJECT
Boca,OBJECT
de,OBJECT
fumo,OBJECT
e,OBJECT
arma,OBJECT
de,OBJECT
fogo,OBJECT
o,OBJECT
pai,PERSON
chama,OBJECT
se,OBJECT
didi,OBJECT
é,OBJECT
o,OBJECT
apelido,OBJECT
.,OBJECT
não,OBJECT
temos,OBJECT
mas,OBJECT
sossego,OBJECT
e,OBJECT
droga,OBJECT
sendo,OBJECT
escondida,OBJECT
na,OBJECT
associação,ORGANIZATION
dos,OBJECT
moradores,PERSON
o,OBJECT
presidente,PERSON
chamasse,OBJECT
Rogério,PERSON
.,OBJECT
Veiculo,OBJECT
vw,OBJECT
fox,OBJECT
branco,OBJECT
com,OBJECT
ocorrencia,OBJECT
de,OBJECT
roubo,OBJECT
placa,OBJECT
kzp5799,OBJECT
abandonado,OBJECT
no,OBJECT
final,OBJECT
da,OBJECT
rua,LOCATION
basilo,OBJECT
telles,OBJECT
",",OBJECT
bairro,LOCATION
do,OBJECT
boaçu,OBJECT
em,OBJECT
São,OBJECT
Gonçalo,OBJECT
.,OBJECT
não,OBJECT
consigo,OBJECT
dormir,OBJECT
meus,OBJECT
vizinhos,PERSON
estão,OBJECT
dando,OBJECT
uma,OBJECT
festa,OBJECT
e,OBJECT
estão,OBJECT
com,OBJECT
o,OBJECT
sol,OBJECT
muito,OBJECT
alto,OBJECT
.,OBJECT
como,OBJECT
vc,OBJECT
consegue,OBJECT
dormir,OBJECT
pra,OBJECT
trabalhar,OBJECT
no,OBJECT
dia,OBJECT
seguinte,OBJECT
.,OBJECT
Em,OBJECT
Vicentede,OBJECT
Carvalho,OBJECT
",",OBJECT
bo,OBJECT
",",OBJECT
vemos,OBJECT
os,OBJECT
bandidos,PERSON
desfilando,OBJECT
com,OBJECT
armas,OBJECT
e,OBJECT
fuzis,OBJECT
em,OBJECT
motos,OBJECT
e,OBJECT
carros,OBJECT
",",OBJECT
ostentando,OBJECT
suas,OBJECT
armas,OBJECT
.,OBJECT
Se,OBJECT
organizaram,OBJECT
numa,OBJECT
espécie,OBJECT
de,OBJECT
vigilância,OBJECT
em,OBJECT
turnos,OBJECT
nas,OBJECT
entradas,OBJECT
do,OBJECT
morro,LOCATION
",",OBJECT
fortemente,OBJECT
armados,OBJECT
.,OBJECT
Esse,OBJECT
rapaz,PERSON
continua,OBJECT
solto,OBJECT
",",OBJECT
polícia,ORGANIZATION
prende,OBJECT
se,OBJECT
solta,OBJECT
",",OBJECT
basta,OBJECT
o,OBJECT
tráfico,OBJECT
pagar,OBJECT
fiança,OBJECT
dele,OBJECT
.,OBJECT
Em,OBJECT
quanto,OBJECT
isso,OBJECT
a,OBJECT
comunidade,LOCATION
sofre,OBJECT
com,OBJECT
aumento,OBJECT
de,OBJECT
vagabundos,PERSON
viciados,OBJECT
.,OBJECT
Pois,OBJECT
ele,OBJECT
é,OBJECT
o,OBJECT
cabeça,OBJECT
comandado,OBJECT
pelo,OBJECT
tráfico,OBJECT
.,OBJECT
VEÍCULO,OBJECT
ROUBADO,OBJECT
NA,OBJECT
AVENIDA,OBJECT
PRESIDENTE,OBJECT
KENNEDY,PERSON
NO,OBJECT
CENTRO,LOCATION
DE,OBJECT
SÃO,OBJECT
GONÇALO,OBJECT
PLACA,OBJECT
HBE,OBJECT
0986,OBJECT
Duas,OBJECT
motos,OBJECT
yamaha660,OBJECT
preta,OBJECT
placa,OBJECT
kvf1444,OBJECT
e,OBJECT
uma,OBJECT
660,OBJECT
branca,OBJECT
Visão,OBJECT
própria,OBJECT
escura,OBJECT
quando,OBJECT
induzido,OBJECT
à,OBJECT
delitos,OBJECT
",",OBJECT
ilícitos,PERSON
ou,OBJECT
indignidades,OBJECT
.,OBJECT
Quando,OBJECT
sem,OBJECT
baixa,OBJECT
resistência,OBJECT
ocupo-me,OBJECT
com,OBJECT
mente,OBJECT
no,OBJECT
YouTube,ORGANIZATION
e,OBJECT
Facebook,ORGANIZATION
desta,OBJECT
conta,OBJECT
de,OBJECT
email,OBJECT
:,OBJECT
luciocllima,OBJECT
.,OBJECT
riorj,OBJECT
@,OBJECT
gmail,OBJECT
.,OBJECT
com,OBJECT
Indivíduo,PERSON
com,OBJECT
anestesia,OBJECT
emocional,OBJECT
como,OBJECT
antigo,OBJECT
e,OBJECT
primeiro,OBJECT
Lúcio,OBJECT
Cláudio,OBJECT
Lima,OBJECT
no,OBJECT
antigo,OBJECT
Morro,OBJECT
Casa,OBJECT
Branca,OBJECT
acesso,OBJECT
R,OBJECT
.,OBJECT
São,OBJECT
Miguel,OBJECT
118,OBJECT
/,OBJECT
130,OBJECT
Marechal,OBJECT
Trompovisky,OBJECT
próximo,OBJECT
Av,OBJECT
.,OBJECT
Maracanã,OBJECT
Tijuca,OBJECT
.,OBJECT
Visão,OBJECT
própria,OBJECT
escura,OBJECT
quando,OBJECT
induzido,OBJECT
à,OBJECT
delitos,OBJECT
",",OBJECT
ilícitos,PERSON
ou,OBJECT
indignidades,OBJECT
.,OBJECT
Quando,OBJECT
sem,OBJECT
baixa,OBJECT
resistência,OBJECT
ocupo-me,OBJECT
com,OBJECT
mente,OBJECT
no,OBJECT
YouTube,ORGANIZATION
e,OBJECT
Facebook,ORGANIZATION
desta,OBJECT
conta,OBJECT
de,OBJECT
email,OBJECT
:,OBJECT
luciocllima,OBJECT
.,OBJECT
riorj,OBJECT
@,OBJECT
gmail,OBJECT
.,OBJECT
com,OBJECT
Indivíduo,PERSON
com,OBJECT
anestesia,OBJECT
emocional,OBJECT
como,OBJECT
antigo,OBJECT
e,OBJECT
primeiro,OBJECT
Lúcio,OBJECT
Cláudio,OBJECT
Lima,OBJECT
no,OBJECT
antigo,OBJECT
Morro,OBJECT
Casa,OBJECT
Branca,OBJECT
acesso,OBJECT
R,OBJECT
.,OBJECT
São,OBJECT
Miguel,OBJECT
118,OBJECT
/,OBJECT
130,OBJECT
Marechal,OBJECT
Trompovisky,OBJECT
próximo,OBJECT
Av,OBJECT
.,OBJECT
Maracanã,OBJECT
Tijuca,OBJECT
.,OBJECT
Bom,OBJECT
dia,OBJECT
",",OBJECT
como,OBJECT
cidadão,PERSON
de,OBJECT
bem,OBJECT
venho,OBJECT
informar,OBJECT
sobre,OBJECT
essa,OBJECT
feira,OBJECT
de,OBJECT
venda,OBJECT
de,OBJECT
peça,OBJECT
de,OBJECT
automóveis,OBJECT
clandestina,OBJECT
nesses,OBJECT
ferro,OBJECT
velhos,OBJECT
que,OBJECT
fica,OBJECT
na,OBJECT
.,OBJECT
Brasil,LOCATION
sutura,OBJECT
de,OBJECT
Realengo,OBJECT
.,OBJECT
Essas,OBJECT
peças,OBJECT
que,OBJECT
são,OBJECT
vendida,OBJECT
descaradamente,OBJECT
são,OBJECT
frutos,OBJECT
de,OBJECT
roubos,OBJECT
de,OBJECT
carros,OBJECT
na,OBJECT
região,LOCATION
da,OBJECT
zona,OBJECT
oeste,OBJECT
.,OBJECT
Por,OBJECT
favor,OBJECT
peço,OBJECT
que,OBJECT
a,OBJECT
polícia,ORGANIZATION
faça,OBJECT
uma,OBJECT
operação,OBJECT
",",OBJECT
nesses,OBJECT
estabelecimentos,LOCATION
clandestinos,PERSON
que,OBJECT
com,OBJECT
certeza,OBJECT
vão,OBJECT
descobrir,OBJECT
muitas,OBJECT
coisas,OBJECT
erradas,OBJECT
",",OBJECT
obrigada,OBJECT
!,OBJECT
!,OBJECT
!,OBJECT
!,OBJECT
Boa,OBJECT
noite,OBJECT
venho,OBJECT
informar,OBJECT
um,OBJECT
homicídio,OBJECT
ocorrido,OBJECT
na,OBJECT
da,OBJECT
chacrinha,OBJECT
em,OBJECT
Jacarepaguá,LOCATION
zona,OBJECT
oeste,OBJECT
do,OBJECT
Rio,LOCATION
o,OBJECT
que,OBJECT
comanda,OBJECT
a,OBJECT
área,OBJECT
conhecido,OBJECT
como,OBJECT
LICA,OBJECT
assassinou,OBJECT
cruelmente,OBJECT
seu,OBJECT
aliado,PERSON
de,OBJECT
vulgo,OBJECT
negão,OBJECT
por,OBJECT
apontalo,OBJECT
como,OBJECT
do,OBJECT
seu,OBJECT
bando,OBJECT
esquartejou,OBJECT
o,OBJECT
rapaz,PERSON
tirou,OBJECT
fotos,OBJECT
para,OBJECT
demonstrar,OBJECT
oque,OBJECT
acontece,OBJECT
com,OBJECT
quem,OBJECT
o,OBJECT
desafia,OBJECT
e,OBJECT
sumiu,OBJECT
com,OBJECT
o,OBJECT
corpo,OBJECT
a,OBJECT
mãe,PERSON
do,OBJECT
rapaz,PERSON
está,OBJECT
a,OBJECT
uma,OBJECT
semana,OBJECT
rodando,OBJECT
procurando,OBJECT
informações,OBJECT
sobre,OBJECT
o,OBJECT
corpo,OBJECT
do,OBJECT
seu,OBJECT
filho,PERSON
.,OBJECT
Visão,OBJECT
própria,OBJECT
escura,OBJECT
quando,OBJECT
induzido,OBJECT
à,OBJECT
delitos,OBJECT
",",OBJECT
ilícitos,PERSON
ou,OBJECT
indignidades,OBJECT
.,OBJECT
Fora,OBJECT
de,OBJECT
30min,OBJECT
.,OBJECT
induzido,OBJECT
à,OBJECT
delitos,OBJECT
.,OBJECT
Capivara,OBJECT
mendigo,OBJECT
.,OBJECT
Interditado,OBJECT
CAPS,OBJECT
Prefeitura,OBJECT
.,OBJECT
Quando,OBJECT
sem,OBJECT
baixa,OBJECT
resistência,OBJECT
ocupo-me,OBJECT
com,OBJECT
mente,OBJECT
no,OBJECT
YouTube,ORGANIZATION
e,OBJECT
Facebook,ORGANIZATION
desta,OBJECT
conta,OBJECT
de,OBJECT
email,OBJECT
:,OBJECT
luciocllima,OBJECT
.,OBJECT
riorj,OBJECT
@,OBJECT
gmail,OBJECT
.,OBJECT
com,OBJECT
Indivíduo,PERSON
com,OBJECT
anestesia,OBJECT
emocional,OBJECT
como,OBJECT
antigo,OBJECT
e,OBJECT
primeiro,OBJECT
Lúcio,OBJECT
Cláudio,OBJECT
Lima,OBJECT
no,OBJECT
antigo,OBJECT
Morro,OBJECT
Casa,OBJECT
Branca,OBJECT
acesso,OBJECT
R,OBJECT
.,OBJECT
São,OBJECT
Miguel,OBJECT
118,OBJECT
/,OBJECT
130,OBJECT
Marechal,OBJECT
Trompovisky,OBJECT
próximo,OBJECT
Av,OBJECT
.,OBJECT
Maracanã,OBJECT
Tijuca,OBJECT
.,OBJECT
Homens,PERSON
armados,OBJECT
todos,OBJECT
os,OBJECT
dias,OBJECT
24h,OBJECT
na,OBJECT
minha,OBJECT
porta,OBJECT
vendendo,OBJECT
drogas,OBJECT
Movimento,ORGANIZATION
de,OBJECT
venda,OBJECT
de,OBJECT
drogas,OBJECT
",",OBJECT
20,OBJECT
jovens,PERSON
com,OBJECT
armas,OBJECT
",",OBJECT
cerca,OBJECT
de,OBJECT
3,OBJECT
Garotos,PERSON
com,OBJECT
pistolas,OBJECT
",",OBJECT
não,OBJECT
há,OBJECT
armamento,OBJECT
mais,OBJECT
pesado,OBJECT
.,OBJECT
Trafico,OBJECT
de,OBJECT
drogas,OBJECT
",",OBJECT
no,OBJECT
Morro,LOCATION
do,OBJECT
pires,OBJECT
.,OBJECT
Subam,OBJECT
pela,OBJECT
rua,LOCATION
padre,PERSON
angelo,OBJECT
bruno,OBJECT
No,OBJECT
bairro,LOCATION
da,OBJECT
engenhoca,OBJECT
.,OBJECT
E,OBJECT
subam,OBJECT
tambem,OBJECT
pela,OBJECT
travessa,OBJECT
peçanha,OBJECT
no,OBJECT
barreto,OBJECT
ai,OBJECT
vcs,OBJECT
vao,OBJECT
encurralar,OBJECT
.,OBJECT
Fiquem,OBJECT
tranquilos,OBJECT
nao,OBJECT
tem,OBJECT
fuzil,OBJECT
so,OBJECT
pistolas,OBJECT
Caminhão,LOCATION
e,OBJECT
carros,OBJECT
roubados,OBJECT
Na,OBJECT
rua,LOCATION
da,OBJECT
",",OBJECT
em,OBJECT
Ricardo,OBJECT
de,OBJECT
Albuquerque,OBJECT
",",OBJECT
tem,OBJECT
vários,OBJECT
carros,OBJECT
roubados,OBJECT
sendo,OBJECT
desmontados,OBJECT
.,OBJECT
Quem,OBJECT
faz,OBJECT
os,OBJECT
desmanche,OBJECT
é,OBJECT
um,OBJECT
senhor,PERSON
chamado,OBJECT
Deir,PERSON
",",OBJECT
os,OBJECT
bandidos,PERSON
trazem,OBJECT
o,OBJECT
carro,OBJECT
e,OBJECT
ele,OBJECT
desmonta,OBJECT
.,OBJECT
Hoje,OBJECT
mesmo,OBJECT
tem,OBJECT
alguns,PERSON
lá,OBJECT
sendo,OBJECT
desmontado,OBJECT
.,OBJECT
Quando,OBJECT
ele,OBJECT
termina,OBJECT
vai,OBJECT
um,OBJECT
caminhão,OBJECT
do,OBJECT
ferro,OBJECT
velho,OBJECT
pra,OBJECT
tirava,OBJECT
carcaça,OBJECT
.,OBJECT
Só,OBJECT
tomem,OBJECT
cuidado,OBJECT
pois,OBJECT
há,OBJECT
crianças,PERSON
na,OBJECT
rua,LOCATION
.,OBJECT
Traficantes,PERSON
armados,OBJECT
vendendo,OBJECT
drogas,OBJECT
na,OBJECT
favelinha,OBJECT
no,OBJECT
vila,LOCATION
3,OBJECT
SG,OBJECT
",",OBJECT
quando,OBJECT
a,OBJECT
Polícia,ORGANIZATION
vem,OBJECT
eles,OBJECT
correm,OBJECT
para,OBJECT
um,OBJECT
beco,OBJECT
que,OBJECT
dá,OBJECT
na,OBJECT
Girão,OBJECT
Barroso,OBJECT
Tráfico,OBJECT
volta,OBJECT
pra,OBJECT
favelinha,OBJECT
no,OBJECT
vila,OBJECT
3,OBJECT
na,OBJECT
rua,LOCATION
aldrovando,OBJECT
pena,OBJECT
esquina,OBJECT
com,OBJECT
nonato,OBJECT
Farias,OBJECT
",",OBJECT
armados,OBJECT
com,OBJECT
oheiro,OBJECT
armado,OBJECT
de,OBJECT
38,OBJECT
na,OBJECT
Girão,OBJECT
Barroso,OBJECT
no,OBJECT
acesso,OBJECT
ao,OBJECT
beco,OBJECT
de,OBJECT
cima,OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
Tráfico,OBJECT
de,OBJECT
drogas,OBJECT
funciona,OBJECT
de,OBJECT
forma,OBJECT
BASTANTE,OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
disfarçada,OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
dentri,OBJECT
denuma,OBJECT
residência,LOCATION
",",OBJECT
localizada,OBJECT
EM,OBJECT
FRENTE,OBJECT
ao,OBJECT
número,OBJECT
137,OBJECT
(,OBJECT
NÃO,OBJECT
é,OBJECT
no,OBJECT
número,OBJECT
137,OBJECT
não,OBJECT
",",OBJECT
é,OBJECT
NA,OBJECT
CASA,OBJECT
EM,OBJECT
FRENTE,OBJECT
",",OBJECT
uma,OBJECT
CASA,OBJECT
de,OBJECT
muro,OBJECT
rosa,OBJECT
!,OBJECT
),OBJECT
",",OBJECT
da,OBJECT
Rua,OBJECT
Vereador,OBJECT
Ângelo,OBJECT
Júlio,OBJECT
Chamberelli,OBJECT
",",OBJECT
Centro,LOCATION
",",OBJECT
Nilópolis,LOCATION
(,OBJECT
RJ,OBJECT
),OBJECT
",",OBJECT
cujo,OBJECT
usuário,PERSON
e,OBJECT
traficante,PERSON
chama-se,OBJECT
Xander,PERSON
",",OBJECT
e,OBJECT
sua,OBJECT
mãe,PERSON
(,OBJECT
que,OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
acoberta,OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
seus,OBJECT
crimes,OBJECT
),OBJECT
chama-se,OBJECT
Kênia,PERSON
(,OBJECT
ela,OBJECT
é,OBJECT
advogada,PERSON
),OBJECT
.,OBJECT
Provavelmente,OBJECT
",",OBJECT
além,OBJECT
de,OBJECT
drogas,OBJECT
",",OBJECT
o,OBJECT
indivíduo,PERSON
também,OBJECT
deve,OBJECT
comercializar,OBJECT
produtos,OBJECT
roubados,OBJECT
(,OBJECT
ele,OBJECT
já,OBJECT
possui,OBJECT
passagem,OBJECT
na,OBJECT
polícia,ORGANIZATION
por,OBJECT
roubo,OBJECT
),OBJECT
",",OBJECT
e,OBJECT
durante,OBJECT
à,OBJECT
tarde,OBJECT
e,OBJECT
à,OBJECT
noite,OBJECT
existe,OBJECT
uma,OBJECT
movimentação,OBJECT
muito,OBJECT
intensa,OBJECT
de,OBJECT
pessoas,PERSON
no,OBJECT
local,LOCATION
",",OBJECT
provavelmente,OBJECT
usuários,PERSON
de,OBJECT
drogas,OBJECT
ou,OBJECT
receptadores,PERSON
",",OBJECT
durante,OBJECT
todo,OBJECT
o,OBJECT
dia,OBJECT
.,OBJECT
Algumas,OBJECT
vezes,OBJECT
já,OBJECT
foram,OBJECT
vistos,OBJECT
usuários,PERSON
consumindo,OBJECT
drogas,OBJECT
ao,OBJECT
ar,OBJECT
livre,OBJECT
",",OBJECT
à,OBJECT
noite,OBJECT
.,OBJECT
DEVEM,OBJECT
AGIR,OBJECT
COM,OBJECT
BASTANTE,OBJECT
CAUTELA,OBJECT
",",OBJECT
pois,OBJECT
policiais,PERSON
já,OBJECT
vieram,OBJECT
no,OBJECT
local,LOCATION
e,OBJECT
o,OBJECT
indivíduo,PERSON
agiu,OBJECT
com,OBJECT
rapidez,OBJECT
e,OBJECT
conseguiu,OBJECT
esconder,OBJECT
as,OBJECT
drogas,OBJECT
do,OBJECT
local,LOCATION
.,OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
Motores,OBJECT
de,OBJECT
carros,OBJECT
e,OBJECT
caixas,OBJECT
de,OBJECT
marcha,OBJECT
sem,OBJECT
procedência,OBJECT
Visão,OBJECT
própria,OBJECT
escura,OBJECT
quando,OBJECT
induzido,OBJECT
à,OBJECT
delitos,OBJECT
",",OBJECT
ilícitos,PERSON
ou,OBJECT
indignidades,OBJECT
.,OBJECT
Quando,OBJECT
sem,OBJECT
baixa,OBJECT
resistência,OBJECT
ocupo-me,OBJECT
com,OBJECT
mente,OBJECT
no,OBJECT
YouTube,ORGANIZATION
e,OBJECT
Facebook,ORGANIZATION
desta,OBJECT
conta,OBJECT
de,OBJECT
email,OBJECT
:,OBJECT
luciocllima,OBJECT
.,OBJECT
riorj,OBJECT
@,OBJECT
gmail,OBJECT
.,OBJECT
com,OBJECT
Indivíduo,PERSON
com,OBJECT
anestesia,OBJECT
emocional,OBJECT
como,OBJECT
antigo,OBJECT
e,OBJECT
primeiro,OBJECT
Lúcio,OBJECT
Cláudio,OBJECT
Lima,OBJECT
no,OBJECT
antigo,OBJECT
Morro,OBJECT
Casa,OBJECT
Branca,OBJECT
acesso,OBJECT
R,OBJECT
.,OBJECT
São,OBJECT
Miguel,OBJECT
118,OBJECT
/,OBJECT
130,OBJECT
Marechal,OBJECT
Trompovisky,OBJECT
próximo,OBJECT
Av,OBJECT
.,OBJECT
Maracanã,OBJECT
Tijuca,OBJECT
.,OBJECT
Todos,OBJECT
os,OBJECT
dias,OBJECT
por,OBJECT
volta,OBJECT
das,OBJECT
6,OBJECT
:,OBJECT
00,OBJECT
da,OBJECT
manhã,OBJECT
tem,OBJECT
uns,OBJECT
caras,OBJECT
assaltando,OBJECT
atras,OBJECT
dos,OBJECT
condomínios,LOCATION
da,OBJECT
caixa,OBJECT
econômica,OBJECT
",",OBJECT
fato,OBJECT
esse,OBJECT
já,OBJECT
comunicado,OBJECT
ao,OBJECT
Upp,ORGANIZATION
do,OBJECT
e,OBJECT
nada,OBJECT
foi,OBJECT
feito,OBJECT
",",OBJECT
os,OBJECT
moradores,PERSON
estão,OBJECT
revoltados,OBJECT
com,OBJECT
isso,OBJECT
",",OBJECT
até,OBJECT
o,OBJECT
ponto,OBJECT
de,OBJECT
ônibus,OBJECT
está,OBJECT
vendo,OBJECT
assaltado,OBJECT
todos,OBJECT
os,OBJECT
dia,OBJECT
",",OBJECT
pesão,OBJECT
as,OBJECT
autoridades,PERSON
que,OBJECT
tomem,OBJECT
providências,OBJECT
os,OBJECT
moradores,PERSON
já,OBJECT
estiam,OBJECT
revoltados,OBJECT
sobre,OBJECT
esse,OBJECT
episódio,OBJECT
",",OBJECT
isso,OBJECT
é,OBJECT
todos,OBJECT
os,OBJECT
dias,OBJECT
Impressionante,OBJECT
fiz,OBJECT
uma,OBJECT
denuncia,OBJECT
semana,OBJECT
passada,OBJECT
(,OBJECT
aohxyakzmw,OBJECT
),OBJECT
e,OBJECT
ate,OBJECT
hj,OBJECT
nada,OBJECT
foi,OBJECT
feito,OBJECT
a,OBJECT
boca,OBJECT
de,OBJECT
fuma,OBJECT
esta,OBJECT
aberta,OBJECT
desde,OBJECT
9,OBJECT
:,OBJECT
00,OBJECT
da,OBJECT
manha,OBJECT
a,OBJECT
todo,OBJECT
vapor,OBJECT
ao,OBJECT
lado,OBJECT
do,OBJECT
sambódromo,LOCATION
.,OBJECT
Todas,OBJECT
as,OBJECT
ruas,LOCATION
possuem,OBJECT
uma,OBJECT
viatura,OBJECT
parada,OBJECT
menos,OBJECT
na,OBJECT
rua,LOCATION
que,OBJECT
esta,OBJECT
a,OBJECT
boca,OBJECT
de,OBJECT
fumo,OBJECT
",",OBJECT
consciência,OBJECT
?,OBJECT
(,OBJECT
Kkkkkkk,OBJECT
),OBJECT
claro,OBJECT
que,OBJECT
não,OBJECT
é,OBJECT
.,OBJECT
Isso,OBJECT
é,OBJECT
uma,OBJECT
vergonha,OBJECT
",",OBJECT
menos,OBJECT
de,OBJECT
10,OBJECT
metros,OBJECT
do,OBJECT
sambódromo,LOCATION
",",OBJECT
a,OBJECT
100,OBJECT
metros,OBJECT
do,OBJECT
batalhão,OBJECT
de,OBJECT
choque,OBJECT
",",OBJECT
a,OBJECT
200,OBJECT
metros,OBJECT
da,OBJECT
6,OBJECT
°,OBJECT
dp,OBJECT
",",OBJECT
a,OBJECT
80,OBJECT
metros,OBJECT
do,OBJECT
cicc,OBJECT
(,OBJECT
no,OBJECT
quintal,OBJECT
),OBJECT
e,OBJECT
ninguém,PERSON
resolve,OBJECT
.,OBJECT
Moradores,PERSON
do,OBJECT
bairro,LOCATION
de,OBJECT
Inhauma,OBJECT
solicitam,OBJECT
que,OBJECT
seja,OBJECT
feita,OBJECT
uma,OBJECT
averiguação,OBJECT
embusca,OBJECT
de,OBJECT
drogas,OBJECT
",",OBJECT
furto,OBJECT
de,OBJECT
energia,OBJECT
elétrica,OBJECT
",",OBJECT
hidráulica,OBJECT
e,OBJECT
comércio,OBJECT
ilegal,OBJECT
na,OBJECT
favela,LOCATION
do,OBJECT
Casarão,OBJECT
",",OBJECT
que,OBJECT
fica,OBJECT
entre,OBJECT
as,OBJECT
ruas,LOCATION
Dona,OBJECT
Luisa,OBJECT
e,OBJECT
Engenho,OBJECT
dá,OBJECT
Rainha,OBJECT
",",OBJECT
no,OBJECT
número,OBJECT
252,OBJECT
.,OBJECT
Chegaram,OBJECT
a,OBJECT
construir,OBJECT
uma,OBJECT
lombada,OBJECT
imensa,OBJECT
para,OBJECT
dificultar,OBJECT
a,OBJECT
passagem,OBJECT
dos,OBJECT
Moradores,PERSON
.,OBJECT
Em,OBJECT
Olaria,LOCATION
na,OBJECT
Rua,OBJECT
Anspeçada,OBJECT
Melo,OBJECT
na,OBJECT
altura,OBJECT
do,OBJECT
numero,OBJECT
31,OBJECT
",",OBJECT
possui,OBJECT
uma,OBJECT
praça,LOCATION
onde,OBJECT
se,OBJECT
faz,OBJECT
festa,OBJECT
com,OBJECT
som,OBJECT
nas,OBJECT
alturas,LOCATION
que,OBJECT
tremem,OBJECT
as,OBJECT
vidraças,OBJECT
das,OBJECT
janelas,OBJECT
e,OBJECT
as,OBJECT
drogas,OBJECT
rolam,OBJECT
soltas,OBJECT
.,OBJECT
Delta,OBJECT
expresso,OBJECT
